datetime,open,high,low,close,volume
2026-02-06 08:30:00-06:00,12.89,13.06,12.81,13.0,5056.0
2026-02-06 08:31:00-06:00,12.985,13.14,12.985,13.11,1815.0
2026-02-06 08:32:00-06:00,13.12,13.12,12.87,13.02,1251.0
2026-02-06 08:33:00-06:00,13.0201,13.055,12.96,13.0542,783.0
2026-02-06 08:34:00-06:00,13.04,13.13,13.02,13.105,1120.0
2026-02-06 08:35:00-06:00,13.1,13.25,13.07,13.23,1956.0
2026-02-06 08:36:00-06:00,13.2301,13.25,13.12,13.18,1493.0
2026-02-06 08:37:00-06:00,13.18,13.295,13.1401,13.265,1325.0
2026-02-06 08:38:00-06:00,13.27,13.34,13.22,13.2576,1382.0
2026-02-06 08:39:00-06:00,13.255,13.285,13.22,13.238,1148.0
2026-02-06 08:40:00-06:00,13.24,13.24,13.055,13.06,1562.0
2026-02-06 08:41:00-06:00,13.0528,13.125,13.05,13.09,1087.0
2026-02-06 08:42:00-06:00,13.1,13.179,13.07,13.1456,672.0
2026-02-06 08:43:00-06:00,13.14,13.235,13.14,13.235,491.0
2026-02-06 08:44:00-06:00,13.235,13.46,13.235,13.4501,1437.0
2026-02-06 08:45:00-06:00,13.455,13.54,13.45,13.54,1078.0
2026-02-06 08:46:00-06:00,13.54,13.63,13.54,13.6064,1962.0
2026-02-06 08:47:00-06:00,13.605,13.71,13.5635,13.71,1796.0
2026-02-06 08:48:00-06:00,13.71,13.715,13.6101,13.6139,630.0
2026-02-06 08:49:00-06:00,13.62,13.67,13.56,13.61,1289.0
2026-02-06 08:50:00-06:00,13.615,13.6199,13.535,13.5799,1409.0
2026-02-06 08:51:00-06:00,13.575,13.69,13.535,13.6779,937.0
2026-02-06 08:52:00-06:00,13.675,13.7,13.62,13.685,863.0
2026-02-06 08:53:00-06:00,13.68,13.68,13.6001,13.625,529.0
2026-02-06 08:54:00-06:00,13.622,13.645,13.59,13.6201,566.0
2026-02-06 08:55:00-06:00,13.62,13.66,13.6,13.6539,598.0
2026-02-06 08:56:00-06:00,13.6535,13.655,13.52,13.57,958.0
2026-02-06 08:57:00-06:00,13.575,13.68,13.56,13.67,454.0
2026-02-06 08:58:00-06:00,13.675,13.675,13.6,13.62,267.0
2026-02-06 08:59:00-06:00,13.62,13.62,13.55,13.5673,260.0
2026-02-06 09:00:00-06:00,13.57,13.57,13.46,13.47,813.0
2026-02-06 09:01:00-06:00,13.485,13.58,13.47,13.55,345.0
2026-02-06 09:02:00-06:00,13.5536,13.63,13.55,13.59,684.0
2026-02-06 09:03:00-06:00,13.59,13.72,13.58,13.715,1116.0
2026-02-06 09:04:00-06:00,13.71,13.75,13.642,13.695,1143.0
2026-02-06 09:05:00-06:00,13.695,13.87,13.695,13.745,1090.0
2026-02-06 09:06:00-06:00,13.75,13.8499,13.715,13.7207,721.0
2026-02-06 09:07:00-06:00,13.725,13.75,13.69,13.73,546.0
2026-02-06 09:08:00-06:00,13.73,13.76,13.68,13.74,585.0
2026-02-06 09:09:00-06:00,13.73,13.77,13.665,13.685,1196.0
2026-02-06 09:10:00-06:00,13.685,13.765,13.685,13.755,566.0
2026-02-06 09:11:00-06:00,13.76,13.865,13.76,13.855,633.0
2026-02-06 09:12:00-06:00,13.8529,13.88,13.76,13.78,609.0
2026-02-06 09:13:00-06:00,13.78,13.8,13.71,13.715,452.0
2026-02-06 09:14:00-06:00,13.715,13.735,13.69,13.725,863.0
2026-02-06 09:15:00-06:00,13.73,13.73,13.64,13.66,559.0
2026-02-06 09:16:00-06:00,13.67,13.86,13.645,13.855,1086.0
2026-02-06 09:17:00-06:00,13.86,13.89,13.81,13.8587,610.0
2026-02-06 09:18:00-06:00,13.85,13.865,13.81,13.84,417.0
2026-02-06 09:19:00-06:00,13.84,13.865,13.8,13.83,513.0
2026-02-06 09:20:00-06:00,13.83,13.835,13.8,13.805,550.0
2026-02-06 09:21:00-06:00,13.8,13.91,13.795,13.9035,1054.0
2026-02-06 09:22:00-06:00,13.91,13.9388,13.87,13.89,497.0
2026-02-06 09:23:00-06:00,13.8801,13.9091,13.735,13.755,984.0
2026-02-06 09:24:00-06:00,13.755,13.81,13.755,13.785,618.0
2026-02-06 09:25:00-06:00,13.78,13.89,13.78,13.8531,383.0
2026-02-06 09:26:00-06:00,13.86,13.88,13.7801,13.81,298.0
2026-02-06 09:27:00-06:00,13.8037,13.82,13.745,13.77,848.0
2026-02-06 09:28:00-06:00,13.765,13.835,13.765,13.835,358.0
2026-02-06 09:29:00-06:00,13.83,13.875,13.81,13.84,792.0
2026-02-06 09:30:00-06:00,13.85,13.885,13.805,13.8799,706.0
2026-02-06 09:31:00-06:00,13.87,13.895,13.845,13.86,304.0
2026-02-06 09:32:00-06:00,13.865,13.885,13.84,13.875,450.0
2026-02-06 09:33:00-06:00,13.88,13.935,13.875,13.93,555.0
2026-02-06 09:34:00-06:00,13.9201,13.985,13.9201,13.98,1123.0
2026-02-06 09:35:00-06:00,13.98,14.095,13.98,14.09,1791.0
2026-02-06 09:36:00-06:00,14.0899,14.12,14.014,14.014,1790.0
2026-02-06 09:37:00-06:00,14.01,14.015,13.975,14.0,482.0
2026-02-06 09:38:00-06:00,13.99,14.03,13.9701,14.025,440.0
2026-02-06 09:39:00-06:00,14.01,14.045,13.9901,14.035,763.0
2026-02-06 09:40:00-06:00,14.035,14.045,14.01,14.015,721.0
2026-02-06 09:41:00-06:00,14.015,14.03,13.945,13.965,637.0
2026-02-06 09:42:00-06:00,13.97,13.98,13.94,13.965,362.0
2026-02-06 09:43:00-06:00,13.97,13.975,13.945,13.956,292.0
2026-02-06 09:44:00-06:00,13.955,13.975,13.925,13.965,314.0
2026-02-06 09:45:00-06:00,13.97,14.0,13.97,13.9701,554.0
2026-02-06 09:46:00-06:00,13.97,14.02,13.965,14.01,1322.0
2026-02-06 09:47:00-06:00,14.01,14.02,13.93,13.955,901.0
2026-02-06 09:48:00-06:00,13.955,13.955,13.84,13.86,634.0
2026-02-06 09:49:00-06:00,13.855,13.861,13.82,13.84,733.0
2026-02-06 09:50:00-06:00,13.835,13.835,13.755,13.77,802.0
2026-02-06 09:51:00-06:00,13.76,13.81,13.755,13.8,592.0
2026-02-06 09:52:00-06:00,13.805,13.83,13.79,13.825,796.0
2026-02-06 09:53:00-06:00,13.83,13.84,13.765,13.77,466.0
2026-02-06 09:54:00-06:00,13.76,13.805,13.7408,13.7563,353.0
2026-02-06 09:55:00-06:00,13.755,13.85,13.7509,13.845,940.0
2026-02-06 09:56:00-06:00,13.85,13.85,13.815,13.82,271.0
2026-02-06 09:57:00-06:00,13.82,13.85,13.805,13.845,291.0
2026-02-06 09:58:00-06:00,13.85,13.885,13.85,13.87,712.0
2026-02-06 09:59:00-06:00,13.86,13.9,13.8537,13.885,473.0
2026-02-06 10:00:00-06:00,13.89,13.9,13.855,13.885,405.0
2026-02-06 10:01:00-06:00,13.88,13.96,13.88,13.96,261.0
2026-02-06 10:02:00-06:00,13.955,13.987,13.955,13.975,269.0
2026-02-06 10:03:00-06:00,13.97,13.999,13.965,13.999,268.0
2026-02-06 10:04:00-06:00,13.995,14.0,13.98,13.985,195.0
2026-02-06 10:05:00-06:00,13.99,14.0,13.955,13.965,345.0
2026-02-06 10:06:00-06:00,13.97,14.05,13.97,14.02,2059.0
2026-02-06 10:07:00-06:00,14.0225,14.099,14.005,14.02,1364.0
2026-02-06 10:08:00-06:00,14.015,14.05,13.955,13.96,336.0
2026-02-06 10:09:00-06:00,13.965,14.035,13.965,14.0335,311.0
2026-02-06 10:10:00-06:00,14.03,14.09,14.015,14.055,1113.0
2026-02-06 10:11:00-06:00,14.0597,14.065,14.02,14.065,410.0
2026-02-06 10:12:00-06:00,14.06,14.075,14.0413,14.06,235.0
2026-02-06 10:13:00-06:00,14.065,14.095,14.055,14.095,249.0
2026-02-06 10:14:00-06:00,14.09,14.09,14.05,14.075,418.0
2026-02-06 10:15:00-06:00,14.075,14.075,14.0201,14.025,243.0
2026-02-06 10:16:00-06:00,14.025,14.0276,13.96,13.96,583.0
2026-02-06 10:17:00-06:00,13.965,13.965,13.895,13.94,434.0
2026-02-06 10:18:00-06:00,13.94,13.9899,13.925,13.98,317.0
2026-02-06 10:19:00-06:00,13.975,14.0,13.965,13.99,292.0
2026-02-06 10:20:00-06:00,13.993,14.0,13.9736,13.9736,359.0
2026-02-06 10:21:00-06:00,13.98,13.995,13.965,13.9726,449.0
2026-02-06 10:22:00-06:00,13.975,13.98,13.9301,13.945,444.0
2026-02-06 10:23:00-06:00,13.945,13.975,13.94,13.94,796.0
2026-02-06 10:24:00-06:00,13.935,13.9399,13.9002,13.915,485.0
2026-02-06 10:25:00-06:00,13.91,13.915,13.855,13.86,1410.0
2026-02-06 10:26:00-06:00,13.87,13.935,13.86,13.93,679.0
2026-02-06 10:27:00-06:00,13.935,13.94,13.914,13.925,308.0
2026-02-06 10:28:00-06:00,13.93,13.985,13.925,13.935,565.0
2026-02-06 10:29:00-06:00,13.945,13.945,13.905,13.9252,406.0
2026-02-06 10:30:00-06:00,13.925,13.95,13.915,13.94,535.0
2026-02-06 10:31:00-06:00,13.94,13.965,13.935,13.955,502.0
2026-02-06 10:32:00-06:00,13.95,13.985,13.945,13.98,427.0
2026-02-06 10:33:00-06:00,13.985,14.02,13.945,14.0,849.0
2026-02-06 10:34:00-06:00,14.0,14.055,13.995,13.995,998.0
2026-02-06 10:35:00-06:00,14.0,14.03,13.995,14.03,574.0
2026-02-06 10:36:00-06:00,14.035,14.07,13.98,13.985,633.0
2026-02-06 10:37:00-06:00,13.99,14.0,13.975,14.0,248.0
2026-02-06 10:38:00-06:00,14.0,14.06,13.995,14.055,268.0
2026-02-06 10:39:00-06:00,14.055,14.075,14.05,14.06,318.0
2026-02-06 10:40:00-06:00,14.0613,14.075,14.05,14.065,775.0
2026-02-06 10:41:00-06:00,14.0687,14.081,14.06,14.06,279.0
2026-02-06 10:42:00-06:00,14.065,14.07,14.04,14.055,283.0
2026-02-06 10:43:00-06:00,14.06,14.12,14.06,14.1,668.0
2026-02-06 10:44:00-06:00,14.09,14.107,14.07,14.0901,466.0
2026-02-06 10:45:00-06:00,14.1,14.11,14.085,14.105,496.0
2026-02-06 10:46:00-06:00,14.1001,14.15,14.097,14.145,381.0
2026-02-06 10:47:00-06:00,14.1462,14.16,14.085,14.1,378.0
2026-02-06 10:48:00-06:00,14.1,14.115,14.085,14.09,363.0
2026-02-06 10:49:00-06:00,14.09,14.09,14.06,14.09,318.0
2026-02-06 10:50:00-06:00,14.08,14.0868,14.07,14.085,85.0
2026-02-06 10:51:00-06:00,14.085,14.11,14.085,14.105,183.0
2026-02-06 10:52:00-06:00,14.1,14.1,14.08,14.095,248.0
2026-02-06 10:53:00-06:00,14.1,14.12,14.08,14.115,479.0
2026-02-06 10:54:00-06:00,14.12,14.13,14.1,14.105,358.0
2026-02-06 10:55:00-06:00,14.11,14.11,14.04,14.055,648.0
2026-02-06 10:56:00-06:00,14.06,14.06,13.99,13.9986,318.0
2026-02-06 10:57:00-06:00,13.99,13.99,13.915,13.97,448.0
2026-02-06 10:58:00-06:00,13.9654,14.02,13.96,13.995,343.0
2026-02-06 10:59:00-06:00,13.995,14.06,13.975,14.06,885.0
2026-02-06 11:00:00-06:00,14.0501,14.06,13.99,13.99,277.0
2026-02-06 11:01:00-06:00,13.99,14.02,13.9701,14.01,308.0
2026-02-06 11:02:00-06:00,14.01,14.01,13.955,13.96,339.0
2026-02-06 11:03:00-06:00,13.96,13.99,13.955,13.965,192.0
2026-02-06 11:04:00-06:00,13.96,13.965,13.95,13.96,218.0
2026-02-06 11:05:00-06:00,13.955,14.0,13.955,13.985,274.0
2026-02-06 11:06:00-06:00,13.99,14.02,13.99,14.015,389.0
2026-02-06 11:07:00-06:00,14.02,14.055,14.02,14.045,448.0
2026-02-06 11:08:00-06:00,14.045,14.06,14.04,14.05,215.0
2026-02-06 11:09:00-06:00,14.04,14.08,14.04,14.07,646.0
2026-02-06 11:10:00-06:00,14.075,14.1,14.075,14.1,411.0
2026-02-06 11:11:00-06:00,14.095,14.12,14.075,14.115,527.0
2026-02-06 11:12:00-06:00,14.115,14.14,14.07,14.09,795.0
2026-02-06 11:13:00-06:00,14.08,14.11,14.065,14.1035,693.0
2026-02-06 11:14:00-06:00,14.105,14.145,14.105,14.14,369.0
2026-02-06 11:15:00-06:00,14.145,14.155,14.135,14.135,330.0
2026-02-06 11:16:00-06:00,14.14,14.14,14.1,14.1099,284.0
2026-02-06 11:17:00-06:00,14.105,14.15,14.105,14.145,318.0
2026-02-06 11:18:00-06:00,14.145,14.145,14.1,14.105,724.0
2026-02-06 11:19:00-06:00,14.105,14.14,14.105,14.115,194.0
2026-02-06 11:20:00-06:00,14.115,14.115,14.075,14.0802,352.0
2026-02-06 11:21:00-06:00,14.0871,14.1,14.07,14.0999,210.0
2026-02-06 11:22:00-06:00,14.09,14.1,14.05,14.065,217.0
2026-02-06 11:23:00-06:00,14.07,14.0899,14.065,14.075,146.0
2026-02-06 11:24:00-06:00,14.075,14.075,14.06,14.065,59.0
2026-02-06 11:25:00-06:00,14.065,14.075,14.0501,14.06,225.0
2026-02-06 11:26:00-06:00,14.05,14.06,13.985,14.01,581.0
2026-02-06 11:27:00-06:00,14.015,14.05,14.0,14.035,699.0
2026-02-06 11:28:00-06:00,14.04,14.07,14.03,14.065,669.0
2026-02-06 11:29:00-06:00,14.065,14.1,14.065,14.08,445.0
2026-02-06 11:30:00-06:00,14.085,14.115,14.085,14.095,655.0
2026-02-06 11:31:00-06:00,14.09,14.095,14.065,14.065,149.0
2026-02-06 11:32:00-06:00,14.0671,14.1,14.05,14.09,206.0
2026-02-06 11:33:00-06:00,14.09,14.09,14.0601,14.07,391.0
2026-02-06 11:34:00-06:00,14.065,14.075,14.045,14.045,120.0
2026-02-06 11:35:00-06:00,14.0417,14.045,14.01,14.015,391.0
2026-02-06 11:36:00-06:00,14.0101,14.04,14.0101,14.035,399.0
2026-02-06 11:37:00-06:00,14.04,14.06,14.015,14.025,320.0
2026-02-06 11:38:00-06:00,14.025,14.03,14.0124,14.015,154.0
2026-02-06 11:39:00-06:00,14.01,14.045,13.99,14.0,402.0
2026-02-06 11:40:00-06:00,14.005,14.025,13.9601,13.985,617.0
2026-02-06 11:41:00-06:00,13.99,14.11,13.99,14.105,1006.0
2026-02-06 11:42:00-06:00,14.11,14.18,14.11,14.175,1221.0
2026-02-06 11:43:00-06:00,14.175,14.205,14.17,14.19,485.0
2026-02-06 11:44:00-06:00,14.195,14.225,14.1901,14.22,372.0
2026-02-06 11:45:00-06:00,14.22,14.25,14.215,14.2269,487.0
2026-02-06 11:46:00-06:00,14.225,14.235,14.1829,14.1829,385.0
2026-02-06 11:47:00-06:00,14.185,14.23,14.16,14.175,1115.0
2026-02-06 11:48:00-06:00,14.18,14.2,14.18,14.1901,260.0
2026-02-06 11:49:00-06:00,14.19,14.1965,14.175,14.18,415.0
2026-02-06 11:50:00-06:00,14.18,14.2099,14.18,14.1901,285.0
2026-02-06 11:51:00-06:00,14.2,14.26,14.2,14.26,431.0
2026-02-06 11:52:00-06:00,14.26,14.3,14.255,14.265,561.0
2026-02-06 11:53:00-06:00,14.265,14.27,14.2,14.23,790.0
2026-02-06 11:54:00-06:00,14.23,14.275,14.225,14.27,288.0
2026-02-06 11:55:00-06:00,14.27,14.285,14.2601,14.265,469.0
2026-02-06 11:56:00-06:00,14.266,14.2857,14.26,14.2857,221.0
2026-02-06 11:57:00-06:00,14.285,14.31,14.25,14.265,518.0
2026-02-06 11:58:00-06:00,14.27,14.275,14.255,14.255,98.0
2026-02-06 11:59:00-06:00,14.255,14.255,14.23,14.2301,146.0
2026-02-06 12:00:00-06:00,14.23,14.2465,14.2,14.205,298.0
2026-02-06 12:01:00-06:00,14.2,14.21,14.18,14.2028,403.0
2026-02-06 12:02:00-06:00,14.205,14.21,14.18,14.185,309.0
2026-02-06 12:03:00-06:00,14.185,14.2,14.16,14.165,327.0
2026-02-06 12:04:00-06:00,14.16,14.195,14.15,14.18,386.0
2026-02-06 12:05:00-06:00,14.1707,14.175,14.13,14.16,189.0
2026-02-06 12:06:00-06:00,14.1607,14.195,14.1607,14.1662,528.0
2026-02-06 12:07:00-06:00,14.17,14.1757,14.16,14.165,131.0
2026-02-06 12:08:00-06:00,14.165,14.165,14.14,14.15,301.0
2026-02-06 12:09:00-06:00,14.15,14.177,14.1301,14.175,720.0
2026-02-06 12:10:00-06:00,14.175,14.2061,14.175,14.2061,545.0
2026-02-06 12:11:00-06:00,14.2091,14.21,14.19,14.195,235.0
2026-02-06 12:12:00-06:00,14.195,14.2178,14.19,14.2035,459.0
2026-02-06 12:13:00-06:00,14.205,14.205,14.17,14.1701,141.0
2026-02-06 12:14:00-06:00,14.175,14.21,14.175,14.195,238.0
2026-02-06 12:15:00-06:00,14.19,14.2,14.165,14.165,134.0
2026-02-06 12:16:00-06:00,14.17,14.205,14.155,14.19,346.0
2026-02-06 12:17:00-06:00,14.19,14.2199,14.19,14.215,205.0
2026-02-06 12:18:00-06:00,14.215,14.215,14.2,14.205,93.0
2026-02-06 12:19:00-06:00,14.205,14.215,14.19,14.19,162.0
2026-02-06 12:20:00-06:00,14.1901,14.225,14.185,14.225,194.0
2026-02-06 12:21:00-06:00,14.225,14.225,14.2,14.215,105.0
2026-02-06 12:22:00-06:00,14.22,14.22,14.19,14.19,215.0
2026-02-06 12:23:00-06:00,14.19,14.2,14.18,14.18,241.0
2026-02-06 12:24:00-06:00,14.18,14.18,14.1601,14.165,125.0
2026-02-06 12:25:00-06:00,14.16,14.165,14.15,14.16,449.0
2026-02-06 12:26:00-06:00,14.155,14.18,14.15,14.165,202.0
2026-02-06 12:27:00-06:00,14.1624,14.167,14.09,14.095,481.0
2026-02-06 12:28:00-06:00,14.09,14.125,14.09,14.1,254.0
2026-02-06 12:29:00-06:00,14.105,14.14,14.1,14.12,264.0
2026-02-06 12:30:00-06:00,14.135,14.17,14.135,14.154,222.0
2026-02-06 12:31:00-06:00,14.155,14.16,14.13,14.135,160.0
2026-02-06 12:32:00-06:00,14.135,14.175,14.13,14.16,752.0
2026-02-06 12:33:00-06:00,14.16,14.175,14.155,14.165,209.0
2026-02-06 12:34:00-06:00,14.17,14.2,14.165,14.1814,227.0
2026-02-06 12:35:00-06:00,14.18,14.2,14.17,14.19,338.0
2026-02-06 12:36:00-06:00,14.1801,14.207,14.1801,14.195,221.0
2026-02-06 12:37:00-06:00,14.195,14.205,14.19,14.205,214.0
2026-02-06 12:38:00-06:00,14.205,14.28,14.2025,14.265,648.0
2026-02-06 12:39:00-06:00,14.265,14.27,14.2506,14.265,280.0
2026-02-06 12:40:00-06:00,14.2699,14.3,14.2625,14.295,268.0
2026-02-06 12:41:00-06:00,14.295,14.3166,14.27,14.3166,786.0
2026-02-06 12:42:00-06:00,14.315,14.34,14.31,14.3228,228.0
2026-02-06 12:43:00-06:00,14.327,14.43,14.32,14.43,1044.0
2026-02-06 12:44:00-06:00,14.425,14.43,14.33,14.355,769.0
2026-02-06 12:45:00-06:00,14.35,14.41,14.35,14.405,338.0
2026-02-06 12:46:00-06:00,14.405,14.405,14.365,14.365,178.0
2026-02-06 12:47:00-06:00,14.36,14.365,14.3401,14.345,132.0
2026-02-06 12:48:00-06:00,14.345,14.36,14.335,14.335,151.0
2026-02-06 12:49:00-06:00,14.34,14.35,14.31,14.325,154.0
2026-02-06 12:50:00-06:00,14.32,14.3291,14.3,14.305,109.0
2026-02-06 12:51:00-06:00,14.31,14.31,14.27,14.29,696.0
2026-02-06 12:52:00-06:00,14.29,14.31,14.26,14.305,634.0
2026-02-06 12:53:00-06:00,14.31,14.33,14.31,14.3246,146.0
2026-02-06 12:54:00-06:00,14.325,14.35,14.32,14.345,236.0
2026-02-06 12:55:00-06:00,14.34,14.34,14.315,14.315,181.0
2026-02-06 12:56:00-06:00,14.32,14.32,14.31,14.3193,81.0
2026-02-06 12:57:00-06:00,14.315,14.34,14.315,14.34,267.0
2026-02-06 12:58:00-06:00,14.3399,14.34,14.255,14.255,255.0
2026-02-06 12:59:00-06:00,14.255,14.255,14.215,14.23,322.0
2026-02-06 13:00:00-06:00,14.23,14.27,14.23,14.265,277.0
2026-02-06 13:01:00-06:00,14.26,14.26,14.22,14.245,294.0
2026-02-06 13:02:00-06:00,14.24,14.265,14.235,14.245,327.0
2026-02-06 13:03:00-06:00,14.24,14.25,14.225,14.235,153.0
2026-02-06 13:04:00-06:00,14.23,14.2361,14.23,14.235,48.0
2026-02-06 13:05:00-06:00,14.235,14.28,14.235,14.265,706.0
2026-02-06 13:06:00-06:00,14.265,14.31,14.255,14.305,239.0
2026-02-06 13:07:00-06:00,14.305,14.31,14.29,14.307,249.0
2026-02-06 13:08:00-06:00,14.3097,14.31,14.2807,14.295,94.0
2026-02-06 13:09:00-06:00,14.295,14.295,14.255,14.2671,93.0
2026-02-06 13:10:00-06:00,14.265,14.27,14.255,14.26,66.0
2026-02-06 13:11:00-06:00,14.26,14.32,14.26,14.315,218.0
2026-02-06 13:12:00-06:00,14.315,14.315,14.29,14.295,79.0
2026-02-06 13:13:00-06:00,14.29,14.29,14.265,14.265,257.0
2026-02-06 13:14:00-06:00,14.265,14.277,14.26,14.265,160.0
2026-02-06 13:15:00-06:00,14.265,14.2651,14.25,14.25,99.0
2026-02-06 13:16:00-06:00,14.2501,14.265,14.22,14.25,273.0
2026-02-06 13:17:00-06:00,14.245,14.27,14.24,14.26,182.0
2026-02-06 13:18:00-06:00,14.261,14.29,14.24,14.29,593.0
2026-02-06 13:19:00-06:00,14.29,14.3,14.275,14.275,391.0
2026-02-06 13:20:00-06:00,14.275,14.3154,14.27,14.31,300.0
2026-02-06 13:21:00-06:00,14.3065,14.3065,14.27,14.285,707.0
2026-02-06 13:22:00-06:00,14.285,14.33,14.285,14.33,166.0
2026-02-06 13:23:00-06:00,14.325,14.35,14.325,14.34,222.0
2026-02-06 13:24:00-06:00,14.35,14.36,14.32,14.333,102.0
2026-02-06 13:25:00-06:00,14.3301,14.345,14.325,14.34,110.0
2026-02-06 13:26:00-06:00,14.335,14.345,14.325,14.345,143.0
2026-02-06 13:27:00-06:00,14.345,14.355,14.3216,14.33,134.0
2026-02-06 13:28:00-06:00,14.325,14.35,14.325,14.345,152.0
2026-02-06 13:29:00-06:00,14.34,14.365,14.3304,14.365,181.0
2026-02-06 13:30:00-06:00,14.36,14.3778,14.33,14.375,337.0
2026-02-06 13:31:00-06:00,14.37,14.376,14.355,14.355,170.0
2026-02-06 13:32:00-06:00,14.355,14.405,14.355,14.405,175.0
2026-02-06 13:33:00-06:00,14.403,14.46,14.403,14.45,522.0
2026-02-06 13:34:00-06:00,14.455,14.4562,14.44,14.455,185.0
2026-02-06 13:35:00-06:00,14.45,14.46,14.43,14.455,433.0
2026-02-06 13:36:00-06:00,14.455,14.46,14.4225,14.425,86.0
2026-02-06 13:37:00-06:00,14.43,14.43,14.3901,14.395,182.0
2026-02-06 13:38:00-06:00,14.395,14.4375,14.395,14.435,201.0
2026-02-06 13:39:00-06:00,14.435,14.445,14.37,14.375,497.0
2026-02-06 13:40:00-06:00,14.3781,14.3781,14.355,14.355,174.0
2026-02-06 13:41:00-06:00,14.355,14.3799,14.35,14.3699,147.0
2026-02-06 13:42:00-06:00,14.365,14.3799,14.365,14.375,112.0
2026-02-06 13:43:00-06:00,14.375,14.385,14.36,14.375,189.0
2026-02-06 13:44:00-06:00,14.374,14.385,14.3625,14.3705,124.0
2026-02-06 13:45:00-06:00,14.37,14.415,14.365,14.415,127.0
2026-02-06 13:46:00-06:00,14.41,14.44,14.405,14.42,270.0
2026-02-06 13:47:00-06:00,14.43,14.4399,14.425,14.435,48.0
2026-02-06 13:48:00-06:00,14.43,14.445,14.415,14.44,211.0
2026-02-06 13:49:00-06:00,14.44,14.44,14.425,14.425,76.0
2026-02-06 13:50:00-06:00,14.42,14.42,14.325,14.365,1137.0
2026-02-06 13:51:00-06:00,14.37,14.3899,14.37,14.385,228.0
2026-02-06 13:52:00-06:00,14.385,14.395,14.3801,14.395,84.0
2026-02-06 13:53:00-06:00,14.4,14.405,14.385,14.385,148.0
2026-02-06 13:54:00-06:00,14.385,14.405,14.385,14.405,256.0
2026-02-06 13:55:00-06:00,14.405,14.405,14.375,14.375,101.0
2026-02-06 13:56:00-06:00,14.3721,14.415,14.365,14.415,260.0
2026-02-06 13:57:00-06:00,14.415,14.445,14.41,14.415,367.0
2026-02-06 13:58:00-06:00,14.41,14.435,14.38,14.415,637.0
2026-02-06 13:59:00-06:00,14.415,14.42,14.39,14.39,164.0
2026-02-06 14:00:00-06:00,14.38,14.38,14.29,14.34,805.0
2026-02-06 14:01:00-06:00,14.345,14.36,14.3203,14.355,246.0
2026-02-06 14:02:00-06:00,14.355,14.37,14.345,14.355,140.0
2026-02-06 14:03:00-06:00,14.355,14.39,14.355,14.365,248.0
2026-02-06 14:04:00-06:00,14.37,14.38,14.36,14.365,89.0
2026-02-06 14:05:00-06:00,14.36,14.365,14.335,14.345,175.0
2026-02-06 14:06:00-06:00,14.345,14.355,14.3225,14.3289,142.0
2026-02-06 14:07:00-06:00,14.325,14.33,14.315,14.32,208.0
2026-02-06 14:08:00-06:00,14.3256,14.33,14.265,14.2725,375.0
2026-02-06 14:09:00-06:00,14.275,14.285,14.27,14.275,444.0
2026-02-06 14:10:00-06:00,14.275,14.285,14.245,14.25,403.0
2026-02-06 14:11:00-06:00,14.245,14.27,14.2301,14.2401,220.0
2026-02-06 14:12:00-06:00,14.25,14.275,14.245,14.265,144.0
2026-02-06 14:13:00-06:00,14.265,14.28,14.26,14.26,223.0
2026-02-06 14:14:00-06:00,14.265,14.275,14.2401,14.245,247.0
2026-02-06 14:15:00-06:00,14.24,14.265,14.23,14.255,368.0
2026-02-06 14:16:00-06:00,14.255,14.265,14.245,14.245,171.0
2026-02-06 14:17:00-06:00,14.245,14.265,14.235,14.265,186.0
