datetime,open,high,low,close,volume
2026-03-02 08:30:00-06:00,8.5,8.5,7.78,7.8617,3947.0
2026-03-02 08:31:00-06:00,7.8722,7.93,7.6652,7.8,2019.0
2026-03-02 08:32:00-06:00,7.7403,7.7832,7.3701,7.45,3112.0
2026-03-02 08:33:00-06:00,7.45,7.5699,7.2,7.27,2643.0
2026-03-02 08:34:00-06:00,7.31,7.5299,7.2003,7.27,2271.0
2026-03-02 08:35:00-06:00,7.28,7.3,7.11,7.1501,1767.0
2026-03-02 08:36:00-06:00,7.18,7.25,6.91,6.98,3242.0
2026-03-02 08:37:00-06:00,7.0,7.12,6.88,7.0199,2490.0
2026-03-02 08:38:00-06:00,7.0147,7.09,6.86,6.9297,1802.0
2026-03-02 08:39:00-06:00,6.9,7.03,6.73,7.0109,2910.0
2026-03-02 08:40:00-06:00,7.0231,7.05,6.8656,7.0,989.0
2026-03-02 08:41:00-06:00,6.986,7.25,6.9582,7.22,2689.0
2026-03-02 08:42:00-06:00,7.22,7.3,7.1,7.2,1908.0
2026-03-02 08:43:00-06:00,7.21,7.38,6.9,7.32,1864.0
2026-03-02 08:44:00-06:00,7.324,7.4699,7.2,7.345,2104.0
2026-03-02 08:45:00-06:00,7.34,7.48,7.3,7.37,1151.0
2026-03-02 08:46:00-06:00,7.386,7.4599,7.3118,7.3601,1068.0
2026-03-02 08:47:00-06:00,7.37,7.4,7.32,7.3551,650.0
2026-03-02 08:48:00-06:00,7.37,7.4,7.3,7.367,978.0
2026-03-02 08:49:00-06:00,7.36,7.37,7.29,7.308,764.0
2026-03-02 08:50:00-06:00,7.3001,7.44,7.3,7.413,1481.0
2026-03-02 08:51:00-06:00,7.42,7.5,7.34,7.4999,709.0
2026-03-02 08:52:00-06:00,7.5,7.55,7.4,7.5198,828.0
2026-03-02 08:53:00-06:00,7.52,7.53,7.3,7.3,1047.0
2026-03-02 08:54:00-06:00,7.3119,7.51,7.3,7.395,566.0
2026-03-02 08:55:00-06:00,7.38,7.44,7.3,7.3885,399.0
2026-03-02 08:56:00-06:00,7.3846,7.4,7.33,7.35,304.0
2026-03-02 08:57:00-06:00,7.35,7.4,7.3192,7.37,329.0
2026-03-02 08:58:00-06:00,7.36,7.37,7.33,7.37,188.0
2026-03-02 08:59:00-06:00,7.3503,7.5,7.33,7.4751,519.0
2026-03-02 09:00:00-06:00,7.42,7.51,7.29,7.46,940.0
2026-03-02 09:01:00-06:00,7.465,7.7,7.45,7.6774,1421.0
2026-03-02 09:02:00-06:00,7.6609,7.77,7.61,7.745,1650.0
2026-03-02 09:03:00-06:00,7.7543,7.77,7.51,7.64,1225.0
2026-03-02 09:04:00-06:00,7.6322,7.658,7.5704,7.62,728.0
2026-03-02 09:05:00-06:00,7.6201,7.65,7.5701,7.65,309.0
2026-03-02 09:06:00-06:00,7.64,7.74,7.6338,7.7211,680.0
2026-03-02 09:07:00-06:00,7.7225,7.8699,7.69,7.78,745.0
2026-03-02 09:08:00-06:00,7.79,7.82,7.69,7.7559,590.0
2026-03-02 09:09:00-06:00,7.7513,7.82,7.4053,7.5478,1824.0
2026-03-02 09:10:00-06:00,7.52,7.5679,7.4098,7.4388,968.0
2026-03-02 09:11:00-06:00,7.43,7.5,7.37,7.43,352.0
2026-03-02 09:12:00-06:00,7.4794,7.5,7.42,7.4765,181.0
2026-03-02 09:13:00-06:00,7.4699,7.47,7.35,7.39,474.0
2026-03-02 09:14:00-06:00,7.423,7.4299,7.3582,7.365,389.0
2026-03-02 09:15:00-06:00,7.37,7.4268,7.3501,7.4038,213.0
2026-03-02 09:16:00-06:00,7.4,7.4699,7.39,7.4699,225.0
2026-03-02 09:17:00-06:00,7.4698,7.5,7.35,7.405,595.0
2026-03-02 09:18:00-06:00,7.41,7.47,7.41,7.4201,299.0
2026-03-02 09:19:00-06:00,7.47,7.5437,7.4472,7.4835,474.0
2026-03-02 09:20:00-06:00,7.46,7.5,7.4187,7.422,359.0
2026-03-02 09:21:00-06:00,7.44,7.48,7.4101,7.4101,129.0
2026-03-02 09:22:00-06:00,7.4452,7.49,7.41,7.43,127.0
2026-03-02 09:23:00-06:00,7.44,7.4599,7.35,7.3799,338.0
2026-03-02 09:24:00-06:00,7.3501,7.4,7.3,7.3944,735.0
2026-03-02 09:25:00-06:00,7.3705,7.4,7.3,7.3007,306.0
2026-03-02 09:26:00-06:00,7.3083,7.3399,7.3,7.305,329.0
2026-03-02 09:27:00-06:00,7.305,7.3401,7.3,7.31,356.0
2026-03-02 09:28:00-06:00,7.3084,7.35,7.12,7.17,2082.0
