datetime,open,high,low,close,volume
2026-02-23 08:30:00-06:00,10.31,10.77,10.31,10.51,311.0
2026-02-23 08:31:00-06:00,10.52,10.59,10.3,10.59,105.0
2026-02-23 08:32:00-06:00,10.44,10.69,10.44,10.6,128.0
2026-02-23 08:33:00-06:00,10.6991,10.7269,10.2,10.4175,8783.0
2026-02-23 08:34:00-06:00,10.45,10.59,10.3301,10.45,339.0
2026-02-23 08:35:00-06:00,10.41,10.54,10.3716,10.3965,794.0
2026-02-23 08:36:00-06:00,10.39,10.3999,10.3,10.35,217.0
2026-02-23 08:37:00-06:00,10.37,10.44,10.3,10.43,204.0
2026-02-23 08:38:00-06:00,10.3861,10.43,10.2142,10.23,196.0
2026-02-23 08:39:00-06:00,10.25,10.25,10.16,10.175,171.0
2026-02-23 08:40:00-06:00,10.16,10.18,9.96,9.96,484.0
2026-02-23 08:41:00-06:00,9.96,10.0899,9.96,10.0899,494.0
2026-02-23 08:42:00-06:00,10.06,10.14,10.05,10.125,178.0
2026-02-23 08:43:00-06:00,10.125,10.125,10.02,10.05,274.0
2026-02-23 08:44:00-06:00,10.05,10.07,9.95,9.98,91.0
2026-02-23 08:45:00-06:00,9.93,10.0288,9.9,10.0,327.0
2026-02-23 08:46:00-06:00,9.99,10.05,9.97,10.05,208.0
2026-02-23 08:47:00-06:00,10.02,10.12,10.01,10.06,376.0
2026-02-23 08:48:00-06:00,10.0762,10.0994,10.05,10.09,372.0
2026-02-23 08:49:00-06:00,10.095,10.14,10.061,10.0801,485.0
2026-02-23 08:50:00-06:00,10.075,10.2,10.075,10.2,701.0
2026-02-23 08:51:00-06:00,10.1975,10.2,10.1319,10.16,231.0
2026-02-23 08:52:00-06:00,10.165,10.1899,10.08,10.085,90.0
2026-02-23 08:53:00-06:00,10.085,10.165,10.085,10.1336,238.0
2026-02-23 08:54:00-06:00,10.13,10.17,10.11,10.15,264.0
2026-02-23 08:55:00-06:00,10.2,10.2,10.12,10.12,77.0
2026-02-23 08:56:00-06:00,10.125,10.16,10.12,10.135,84.0
2026-02-23 08:57:00-06:00,10.135,10.14,10.09,10.11,149.0
2026-02-23 08:58:00-06:00,10.1101,10.15,10.06,10.08,152.0
2026-02-23 08:59:00-06:00,10.08,10.14,10.08,10.1,153.0
2026-02-23 09:00:00-06:00,10.12,10.125,10.1,10.105,163.0
2026-02-23 09:01:00-06:00,10.11,10.205,10.09,10.19,226.0
2026-02-23 09:02:00-06:00,10.1807,10.1991,10.16,10.19,76.0
2026-02-23 09:03:00-06:00,10.18,10.2,10.1268,10.1268,187.0
2026-02-23 09:04:00-06:00,10.14,10.1999,10.14,10.16,175.0
2026-02-23 09:05:00-06:00,10.155,10.21,10.155,10.171,343.0
2026-02-23 09:06:00-06:00,10.1722,10.21,10.13,10.2079,264.0
2026-02-23 09:07:00-06:00,10.19,10.225,10.17,10.225,165.0
2026-02-23 09:08:00-06:00,10.23,10.24,10.2002,10.2199,123.0
